  45 | 22.8667 |     52.5
  45 | 22.8667 |     34.5
  45 | 22.8167 |     34.5
  45 | 22.8167 |       35
  45 |      22 |       35
  45 |      22 |       36
  46 |   10.75 |        0
  46 |   10.75 |        7
  46 | 9.58333 |        7
  46 |    9.25 |        7
  46 |    9.25 |     33.5
  46 | 9.88333 |     33.5
  46 | 9.88333 |     28.5
  46 |    10.5 |     28.5
  46 |    10.5 |     23.5
  46 |   10.75 |     23.5
  46 |   10.75 |     25.5
  46 |      11 |     25.5
  46 |      11 |       29
  46 | 11.8667 |       29
  46 | 11.8667 |       14
  46 | 11.8667 |       11
  46 | 11.5167 |       11
  46 | 11.5167 |        0
  46 | 11.5167 |       -6
  46 |   10.75 |       -6
  47 |    9.25 |     33.5
  47 |    9.25 |    39.75
  47 | 9.58333 |    39.75
  47 | 9.58333 |       42
  47 | 10.1667 |       42
  47 | 10.1667 |       40
  47 | 10.7833 |       40
  47 | 10.7833 |       34
  47 |      11 |       34
  47 |      11 |       29
  47 |      11 |     25.5
  47 |   10.75 |     25.5
  47 |   10.75 |     23.5
  47 |    10.5 |     23.5
  47 |    10.5 |     28.5
  47 | 9.88333 |     28.5
  47 | 9.88333 |     33.5
  48 | 4.83333 |   -27.25
  48 | 4.83333 |    -14.5
  48 | 4.91667 |    -14.5
  48 | 4.91667 |      -11
  48 | 5.08333 |      -11
  48 | 5.83333 |      -11
  48 | 6.11667 |      -11
  48 | 6.11667 |   -27.25
  48 |       5 |   -27.25
  49 | 15.0833 |        0
  49 | 15.0833 |    -3.25
  49 | 15.9167 |    -3.25
  49 | 15.9167 |       -8
  49 | 15.9167 |      -20
  49 | 15.6667 |      -20
  49 | 15.6667 |    -29.5
  49 | 14.9167 |    -29.5
  49 | 14.9167 |    -24.5
  49 |   14.25 |    -24.5
  49 |   14.25 |      -22
  49 |   14.25 |       -8
  49 | 14.6667 |       -8
  49 | 14.6667 |        0
  50 | 14.1667 |      -55
  50 | 14.1667 |      -42
  50 | 14.9167 |      -42
  50 | 14.9167 |    -29.5
  50 | 15.6667 |    -29.5
  50 |      16 |    -29.5
  50 |      16 |      -42
  50 | 15.6667 |      -42
  50 | 15.6667 |      -48
  50 | 15.3333 |      -48
  50 | 15.3333 |      -54
  50 |   15.05 |      -54
  50 |   15.05 |      -55
  50 | 14.5333 |      -55
  51 | 7.36667 |     35.5
  51 | 7.36667 |     44.5
  51 |     6.8 |     44.5
  51 |     6.8 |       50
  51 |     6.5 |       50
  51 |     6.5 |       54
  51 |     6.1 |       54
  51 |     6.1 |       56
  51 |     6.1 |       62
  51 |       7 |       62
  51 |       7 |       60
  51 | 7.96667 |       60
  51 | 8.41667 |       60
  51 | 8.41667 |       47
  51 | 9.16667 |       47
  51 | 9.16667 |       42
  51 | 9.58333 |       42
  51 | 9.58333 |    39.75
  51 |    9.25 |    39.75
  51 |    9.25 |     33.5
  51 |       8 |     33.5
  51 |    7.75 |     33.5
  51 |    7.75 |     35.5
  52 | 18.8667 |     25.5
  52 | 18.8667 |       26
  52 | 18.3667 |       26
  52 | 18.3667 |       30
  52 |  18.175 |       30
  52 |  18.175 |     47.5
  52 | 18.2333 |     47.5
  52 | 19.0833 |     47.5
  52 | 19.1667 |     47.5
  52 | 19.1667 |     43.5
  52 |    19.4 |     43.5
  52 |    19.4 |     36.5
  52 | 19.3583 |     36.5
  52 | 19.3583 |       30
  52 | 19.2583 |       30
  52 | 19.2583 |     27.5
  52 | 19.2583 |     25.5
  53 | 7.66667 |      -85
  53 |     3.5 |      -85
  53 |     3.5 |    -82.5
  53 |     3.5 |      -75
  53 | 4.58333 |      -75
  53 | 4.58333 |      -70
  53 | 6.58333 |      -70
  53 | 6.58333 |      -75
  53 | 7.66667 |      -75
  53 | 7.66667 |    -82.5
  54 | 20.3333 |      -28
